ParameterName|ManagedAreaName|Year|CommonIdentifier|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Shoot Count|Biscayne Bay|2018|Syringodium filiforme|2018-06-20T00:00:00Z|2018-07-02T00:00:00Z|960|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2018|Thalassia testudinum|2018-06-20T00:00:00Z|2018-07-02T00:00:00Z|960|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2019|Halodule wrightii|2019-07-03T00:00:00Z|2019-07-16T00:00:00Z|480|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2019|Ruppia maritima|2019-07-03T00:00:00Z|2019-07-16T00:00:00Z|480|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2019|Syringodium filiforme|2019-07-03T00:00:00Z|2019-07-16T00:00:00Z|960|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2019|Thalassia testudinum|2019-07-03T00:00:00Z|2019-07-16T00:00:00Z|960|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2020|Halodule wrightii|2020-06-18T00:00:00Z|2020-06-29T00:00:00Z|480|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2020|Ruppia maritima|2020-06-18T00:00:00Z|2020-06-29T00:00:00Z|480|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2020|Syringodium filiforme|2020-06-18T00:00:00Z|2020-06-29T00:00:00Z|960|0|0|0|0|0|4018
Shoot Count|Biscayne Bay|2020|Thalassia testudinum|2020-06-18T00:00:00Z|2020-06-29T00:00:00Z|960|0|0|0|0|0|4018
Shoot Count|Boca Ciega Bay|2019|Halodule wrightii|2019-10-18T00:00:00Z|2019-10-25T00:00:00Z|14|0|0|0|0|0|564
Shoot Count|Boca Ciega Bay|2019|Syringodium filiforme|2019-10-25T00:00:00Z|2019-10-25T00:00:00Z|4|0|0|0|0|0|564
Shoot Count|Boca Ciega Bay|2019|Thalassia testudinum|2019-10-18T00:00:00Z|2019-10-25T00:00:00Z|32|0|0|0|0|0|564
Shoot Count|Cape Haze|1998|Halodule wrightii|1998-06-15T00:00:00Z|1998-07-24T00:00:00Z|38|0|0|0|0|0|570
Shoot Count|Cape Haze|1998|No grass In Quadrat|1998-06-16T00:00:00Z|1998-06-16T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|1998|Syringodium filiforme|1998-07-24T00:00:00Z|1998-07-24T00:00:00Z|4|0|0|0|0|0|570
Shoot Count|Cape Haze|1998|Thalassia testudinum|1998-06-15T00:00:00Z|1998-07-24T00:00:00Z|30|0|0|0|0|0|570
Shoot Count|Cape Haze|1999|No grass In Quadrat|1999-11-12T00:00:00Z|1999-11-12T00:00:00Z|2|0|0|0|0|0|570
Shoot Count|Cape Haze|2005|Halodule wrightii|2005-10-17T00:00:00Z|2005-11-10T00:00:00Z|42|0|0|0|0|0|570
Shoot Count|Cape Haze|2005|No grass In Quadrat|2005-10-17T00:00:00Z|2005-11-10T00:00:00Z|20|0|0|0|0|0|570
Shoot Count|Cape Haze|2005|Syringodium filiforme|2005-11-10T00:00:00Z|2005-11-10T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2005|Thalassia testudinum|2005-10-17T00:00:00Z|2005-11-10T00:00:00Z|20|0|0|0|0|0|570
Shoot Count|Cape Haze|2006|Halodule wrightii|2006-09-28T00:00:00Z|2006-11-01T00:00:00Z|40|0|0|0|0|0|570
Shoot Count|Cape Haze|2006|No grass In Quadrat|2006-09-28T00:00:00Z|2006-10-30T00:00:00Z|20|0|0|0|0|0|570
Shoot Count|Cape Haze|2006|Syringodium filiforme|2006-11-01T00:00:00Z|2006-11-01T00:00:00Z|4|0|0|0|0|0|570
Shoot Count|Cape Haze|2006|Thalassia testudinum|2006-09-28T00:00:00Z|2006-11-01T00:00:00Z|18|0|0|0|0|0|570
Shoot Count|Cape Haze|2007|Halodule wrightii|2007-09-17T00:00:00Z|2007-11-29T00:00:00Z|44|0|0|0|0|0|570
Shoot Count|Cape Haze|2007|No grass In Quadrat|2007-09-17T00:00:00Z|2007-10-17T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Cape Haze|2007|Syringodium filiforme|2007-11-29T00:00:00Z|2007-11-29T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2007|Thalassia testudinum|2007-09-17T00:00:00Z|2007-11-29T00:00:00Z|20|0|0|0|0|0|570
Shoot Count|Cape Haze|2008|Halodule wrightii|2008-08-26T00:00:00Z|2008-11-07T00:00:00Z|40|0|0|0|0|0|570
Shoot Count|Cape Haze|2008|No grass In Quadrat|2008-11-07T00:00:00Z|2008-11-07T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2008|Syringodium filiforme|2008-10-17T00:00:00Z|2008-10-17T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2008|Thalassia testudinum|2008-08-26T00:00:00Z|2008-11-07T00:00:00Z|26|0|0|0|0|0|570
Shoot Count|Cape Haze|2009|Caulerpa spp.|2009-10-08T00:00:00Z|2009-10-08T00:00:00Z|4|0|0|0|0|0|570
Shoot Count|Cape Haze|2009|Halodule wrightii|2009-10-02T00:00:00Z|2009-10-08T00:00:00Z|42|0|0|0|0|0|570
Shoot Count|Cape Haze|2009|No grass In Quadrat|2009-08-25T00:00:00Z|2009-10-08T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Cape Haze|2009|Syringodium filiforme|2009-10-02T00:00:00Z|2009-10-02T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2009|Thalassia testudinum|2009-10-02T00:00:00Z|2009-10-08T00:00:00Z|28|0|0|0|0|0|570
Shoot Count|Cape Haze|2010|Halodule wrightii|2010-08-09T00:00:00Z|2010-09-14T00:00:00Z|34|0|0|0|0|0|570
Shoot Count|Cape Haze|2010|No grass In Quadrat|2010-09-02T00:00:00Z|2010-09-23T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Cape Haze|2010|Syringodium filiforme|2010-09-14T00:00:00Z|2010-09-14T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2010|Thalassia testudinum|2010-08-09T00:00:00Z|2010-09-23T00:00:00Z|26|0|0|0|0|0|570
Shoot Count|Cape Haze|2011|Halodule wrightii|2011-09-23T00:00:00Z|2011-10-28T00:00:00Z|34|0|0|0|0|0|570
Shoot Count|Cape Haze|2011|No grass In Quadrat|2011-09-23T00:00:00Z|2011-10-28T00:00:00Z|10|0|0|0|0|0|570
Shoot Count|Cape Haze|2011|Syringodium filiforme|2011-09-23T00:00:00Z|2011-09-23T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2011|Thalassia testudinum|2011-09-23T00:00:00Z|2011-10-28T00:00:00Z|24|0|0|0|0|0|570
Shoot Count|Cape Haze|2012|Halodule wrightii|2012-08-08T00:00:00Z|2012-09-25T00:00:00Z|44|0|0|0|0|0|570
Shoot Count|Cape Haze|2012|No grass In Quadrat|2012-08-08T00:00:00Z|2012-09-04T00:00:00Z|16|0|0|0|0|0|570
Shoot Count|Cape Haze|2012|Syringodium filiforme|2012-09-25T00:00:00Z|2012-09-25T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2012|Thalassia testudinum|2012-08-08T00:00:00Z|2012-09-25T00:00:00Z|24|0|0|0|0|0|570
Shoot Count|Cape Haze|2013|Halodule wrightii|2013-09-11T00:00:00Z|2013-10-08T00:00:00Z|32|0|0|0|0|0|570
Shoot Count|Cape Haze|2013|No grass In Quadrat|2013-09-19T00:00:00Z|2013-10-11T00:00:00Z|18|0|0|0|0|0|570
Shoot Count|Cape Haze|2013|Syringodium filiforme|2013-09-11T00:00:00Z|2013-09-11T00:00:00Z|6|0|0|0|0|0|570
Shoot Count|Cape Haze|2013|Thalassia testudinum|2013-09-11T00:00:00Z|2013-10-08T00:00:00Z|26|0|0|0|0|0|570
Shoot Count|Cape Haze|2014|Halodule wrightii|2014-09-02T00:00:00Z|2014-09-26T00:00:00Z|32|0|0|0|0|0|570
Shoot Count|Cape Haze|2014|No grass In Quadrat|2014-09-26T00:00:00Z|2014-10-13T00:00:00Z|18|0|0|0|0|0|570
Shoot Count|Cape Haze|2014|Syringodium filiforme|2014-09-02T00:00:00Z|2014-09-02T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Cape Haze|2014|Thalassia testudinum|2014-09-02T00:00:00Z|2014-09-26T00:00:00Z|28|0|0|0|0|0|570
Shoot Count|Cape Haze|2015|Halodule wrightii|2015-09-30T00:00:00Z|2015-10-06T00:00:00Z|30|0|0|0|0|0|570
Shoot Count|Cape Haze|2015|No grass In Quadrat|2015-10-06T00:00:00Z|2015-10-06T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Cape Haze|2015|Syringodium filiforme|2015-08-05T00:00:00Z|2015-09-30T00:00:00Z|14|0|0|0|0|0|570
Shoot Count|Cape Haze|2015|Thalassia testudinum|2015-08-05T00:00:00Z|2015-10-06T00:00:00Z|34|0|0|0|0|0|570
Shoot Count|Cape Haze|2016|Halodule wrightii|2016-08-10T00:00:00Z|2016-09-21T00:00:00Z|36|0|0|0|0|0|570
Shoot Count|Cape Haze|2016|No grass In Quadrat|2016-08-10T00:00:00Z|2016-08-10T00:00:00Z|10|0|0|0|0|0|570
Shoot Count|Cape Haze|2016|Syringodium filiforme|2016-09-21T00:00:00Z|2016-09-26T00:00:00Z|14|0|0|0|0|0|570
Shoot Count|Cape Haze|2016|Thalassia testudinum|2016-08-10T00:00:00Z|2016-09-26T00:00:00Z|28|0|0|0|0|0|570
Shoot Count|Cape Haze|2017|Halodule wrightii|2017-08-02T00:00:00Z|2017-08-08T00:00:00Z|40|0|0|0|0|0|570
Shoot Count|Cape Haze|2017|No grass In Quadrat|2017-08-02T00:00:00Z|2017-08-02T00:00:00Z|10|0|0|0|0|0|570
Shoot Count|Cape Haze|2017|Syringodium filiforme|2017-08-08T00:00:00Z|2017-09-28T00:00:00Z|14|0|0|0|0|0|570
Shoot Count|Cape Haze|2017|Thalassia testudinum|2017-08-02T00:00:00Z|2017-09-28T00:00:00Z|28|0|0|0|0|0|570
Shoot Count|Cape Haze|2018|Halodule wrightii|2018-08-02T00:00:00Z|2018-08-09T00:00:00Z|40|0|0|0|0|0|570
Shoot Count|Cape Haze|2018|No grass In Quadrat|2018-08-09T00:00:00Z|2018-09-13T00:00:00Z|14|0|0|0|0|0|570
Shoot Count|Cape Haze|2018|Syringodium filiforme|2018-08-02T00:00:00Z|2018-09-13T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Cape Haze|2018|Thalassia testudinum|2018-08-02T00:00:00Z|2018-09-13T00:00:00Z|30|0|0|0|0|0|570
Shoot Count|Cape Haze|2019|Halodule wrightii|2019-08-21T00:00:00Z|2019-09-16T00:00:00Z|42|0|0|0|0|0|570
Shoot Count|Cape Haze|2019|No grass In Quadrat|2019-09-16T00:00:00Z|2019-09-16T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Cape Haze|2019|Syringodium filiforme|2019-08-21T00:00:00Z|2019-09-16T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Cape Haze|2019|Thalassia testudinum|2019-08-21T00:00:00Z|2019-09-16T00:00:00Z|30|0|0|0|0|0|570
Shoot Count|Cape Haze|2020|Halodule wrightii|2020-08-14T00:00:00Z|2020-09-14T00:00:00Z|36|0|0|0|0|0|570
Shoot Count|Cape Haze|2020|No grass In Quadrat|2020-08-14T00:00:00Z|2020-10-07T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Cape Haze|2020|Syringodium filiforme|2020-09-04T00:00:00Z|2020-10-07T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Cape Haze|2020|Thalassia testudinum|2020-08-14T00:00:00Z|2020-10-07T00:00:00Z|32|0|0|0|0|0|570
Shoot Count|Estero Bay|2003|No grass In Quadrat|2003-02-05T00:00:00Z|2003-03-07T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2006|No grass In Quadrat|2006-08-11T00:00:00Z|2006-08-16T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2007|Caulerpa spp.|2007-02-28T00:00:00Z|2007-02-28T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2007|Halodule wrightii|2007-02-28T00:00:00Z|2007-09-16T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2007|Halophila engelmannii|2007-09-16T00:00:00Z|2007-09-16T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2007|Halophila sp.|2007-02-28T00:00:00Z|2007-09-16T00:00:00Z|6|0|0|0|0|0|571
Shoot Count|Estero Bay|2007|No grass In Quadrat|2007-02-01T00:00:00Z|2007-09-16T00:00:00Z|14|0|0|0|0|0|571
Shoot Count|Estero Bay|2007|Thalassia testudinum|2007-02-28T00:00:00Z|2007-09-16T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2008|No grass In Quadrat|2008-02-05T00:00:00Z|2008-08-28T00:00:00Z|14|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|Caulerpa prolifera|2009-02-05T00:00:00Z|2009-09-23T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|Halodule wrightii|2009-02-05T00:00:00Z|2009-09-30T00:00:00Z|154|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|Halophila engelmannii|2009-08-14T00:00:00Z|2009-08-14T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|Halophila sp.|2009-02-05T00:00:00Z|2009-08-14T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|No grass In Quadrat|2009-02-05T00:00:00Z|2009-09-23T00:00:00Z|12|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|Syringodium filiforme|2009-09-23T00:00:00Z|2009-09-23T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2009|Thalassia testudinum|2009-02-05T00:00:00Z|2009-09-30T00:00:00Z|46|0|0|0|0|0|571
Shoot Count|Estero Bay|2010|No grass In Quadrat|2010-08-30T00:00:00Z|2010-08-30T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2011|Halodule wrightii|2011-02-04T00:00:00Z|2011-09-15T00:00:00Z|138|0|0|0|0|0|571
Shoot Count|Estero Bay|2011|Halophila engelmannii|2011-02-21T00:00:00Z|2011-02-21T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2011|No grass In Quadrat|2011-09-15T00:00:00Z|2011-09-15T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2011|Thalassia testudinum|2011-02-16T00:00:00Z|2011-09-15T00:00:00Z|44|0|0|0|0|0|571
Shoot Count|Estero Bay|2012|Halodule wrightii|2012-02-01T00:00:00Z|2012-09-06T00:00:00Z|148|0|0|0|0|0|571
Shoot Count|Estero Bay|2012|Halophila decipiens|2012-08-09T00:00:00Z|2012-08-09T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2012|Halophila engelmannii|2012-02-14T00:00:00Z|2012-08-09T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2012|No grass In Quadrat|2012-02-01T00:00:00Z|2012-09-06T00:00:00Z|10|0|0|0|0|0|571
Shoot Count|Estero Bay|2012|Syringodium filiforme|2012-08-09T00:00:00Z|2012-08-09T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2012|Thalassia testudinum|2012-02-07T00:00:00Z|2012-08-09T00:00:00Z|50|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|Caulerpa prolifera|2013-08-01T00:00:00Z|2013-08-01T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|Halodule wrightii|2013-02-06T00:00:00Z|2013-08-07T00:00:00Z|130|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|Halophila decipiens|2013-08-01T00:00:00Z|2013-08-01T00:00:00Z|6|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|Halophila engelmannii|2013-08-01T00:00:00Z|2013-08-01T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|No grass In Quadrat|2013-02-06T00:00:00Z|2013-08-02T00:00:00Z|10|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|Syringodium filiforme|2013-02-06T00:00:00Z|2013-08-01T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2013|Thalassia testudinum|2013-02-06T00:00:00Z|2013-08-07T00:00:00Z|52|0|0|0|0|0|571
Shoot Count|Estero Bay|2014|Halodule wrightii|2014-02-10T00:00:00Z|2014-08-27T00:00:00Z|130|0|0|0|0|0|571
Shoot Count|Estero Bay|2014|Halophila sp.|2014-03-04T00:00:00Z|2014-03-04T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2014|No grass In Quadrat|2014-02-10T00:00:00Z|2014-08-27T00:00:00Z|18|0|0|0|0|0|571
Shoot Count|Estero Bay|2014|Syringodium filiforme|2014-03-04T00:00:00Z|2014-03-04T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2014|Thalassia testudinum|2014-02-11T00:00:00Z|2014-08-27T00:00:00Z|50|0|0|0|0|0|571
Shoot Count|Estero Bay|2015|Halodule wrightii|2015-02-03T00:00:00Z|2015-08-06T00:00:00Z|132|0|0|0|0|0|571
Shoot Count|Estero Bay|2015|Halophila sp.|2015-02-03T00:00:00Z|2015-08-06T00:00:00Z|14|0|0|0|0|0|571
Shoot Count|Estero Bay|2015|No grass In Quadrat|2015-02-09T00:00:00Z|2015-08-05T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2015|Syringodium filiforme|2015-08-04T00:00:00Z|2015-08-04T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2015|Thalassia testudinum|2015-02-04T00:00:00Z|2015-08-06T00:00:00Z|52|0|0|0|0|0|571
Shoot Count|Estero Bay|2016|Caulerpa spp.|2016-08-08T00:00:00Z|2016-08-22T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2016|Halodule wrightii|2016-02-02T00:00:00Z|2016-08-25T00:00:00Z|126|0|0|0|0|0|571
Shoot Count|Estero Bay|2016|No grass In Quadrat|2016-02-02T00:00:00Z|2016-08-23T00:00:00Z|18|0|0|0|0|0|571
Shoot Count|Estero Bay|2016|Syringodium filiforme|2016-02-02T00:00:00Z|2016-08-08T00:00:00Z|6|0|0|0|0|0|571
Shoot Count|Estero Bay|2016|Thalassia testudinum|2016-02-02T00:00:00Z|2016-08-23T00:00:00Z|50|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Caulerpa prolifera|2017-08-14T00:00:00Z|2017-08-14T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Caulerpa spp.|2017-02-07T00:00:00Z|2017-02-07T00:00:00Z|12|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Halodule wrightii|2017-02-01T00:00:00Z|2017-08-15T00:00:00Z|132|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Halophila decipiens|2017-08-14T00:00:00Z|2017-08-14T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Halophila sp.|2017-02-07T00:00:00Z|2017-02-07T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|No grass In Quadrat|2017-02-07T00:00:00Z|2017-08-15T00:00:00Z|28|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Syringodium filiforme|2017-02-07T00:00:00Z|2017-08-14T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2017|Thalassia testudinum|2017-02-07T00:00:00Z|2017-08-14T00:00:00Z|54|0|0|0|0|0|571
Shoot Count|Estero Bay|2018|Caulerpa spp.|2018-08-15T00:00:00Z|2018-08-15T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2018|Halodule wrightii|2018-02-07T00:00:00Z|2018-08-27T00:00:00Z|136|0|0|0|0|0|571
Shoot Count|Estero Bay|2018|Halophila decipiens|2018-08-15T00:00:00Z|2018-08-15T00:00:00Z|6|0|0|0|0|0|571
Shoot Count|Estero Bay|2018|No grass In Quadrat|2018-02-07T00:00:00Z|2018-08-27T00:00:00Z|28|0|0|0|0|0|571
Shoot Count|Estero Bay|2018|Thalassia testudinum|2018-02-07T00:00:00Z|2018-08-27T00:00:00Z|50|0|0|0|0|0|571
Shoot Count|Estero Bay|2019|Caulerpa spp.|2019-02-05T00:00:00Z|2019-08-06T00:00:00Z|12|0|0|0|0|0|571
Shoot Count|Estero Bay|2019|Halodule wrightii|2019-02-05T00:00:00Z|2019-08-08T00:00:00Z|154|0|0|0|0|0|571
Shoot Count|Estero Bay|2019|Halophila decipiens|2019-02-12T00:00:00Z|2019-02-12T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2019|No grass In Quadrat|2019-02-05T00:00:00Z|2019-08-08T00:00:00Z|20|0|0|0|0|0|571
Shoot Count|Estero Bay|2019|Syringodium filiforme|2019-02-12T00:00:00Z|2019-08-06T00:00:00Z|8|0|0|0|0|0|571
Shoot Count|Estero Bay|2019|Thalassia testudinum|2019-02-05T00:00:00Z|2019-08-07T00:00:00Z|58|0|0|0|0|0|571
Shoot Count|Estero Bay|2020|Caulerpa prolifera|2020-02-11T00:00:00Z|2020-08-10T00:00:00Z|20|0|0|0|0|0|571
Shoot Count|Estero Bay|2020|Caulerpa spp.|2020-02-25T00:00:00Z|2020-02-25T00:00:00Z|4|0|0|0|0|0|571
Shoot Count|Estero Bay|2020|Halodule wrightii|2020-02-11T00:00:00Z|2020-08-13T00:00:00Z|160|0|0|0|0|0|571
Shoot Count|Estero Bay|2020|No grass In Quadrat|2020-02-11T00:00:00Z|2020-08-13T00:00:00Z|34|0|0|0|0|0|571
Shoot Count|Estero Bay|2020|Syringodium filiforme|2020-02-11T00:00:00Z|2020-02-11T00:00:00Z|2|0|0|0|0|0|571
Shoot Count|Estero Bay|2020|Thalassia testudinum|2020-02-11T00:00:00Z|2020-08-12T00:00:00Z|62|0|0|0|0|0|571
Shoot Count|Gasparilla Sound-Charlotte Harbor|1998|Halodule wrightii|1998-06-15T00:00:00Z|1998-07-28T00:00:00Z|174|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1998|No grass In Quadrat|1998-06-15T00:00:00Z|1998-07-28T00:00:00Z|60|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1998|Ruppia maritima|1998-06-17T00:00:00Z|1998-06-17T00:00:00Z|4|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1998|Syringodium filiforme|1998-07-24T00:00:00Z|1998-07-24T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1998|Thalassia testudinum|1998-06-15T00:00:00Z|1998-07-28T00:00:00Z|100|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1999|Halodule wrightii|1999-02-08T00:00:00Z|1999-02-08T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1999|No grass In Quadrat|1999-10-07T00:00:00Z|1999-11-12T00:00:00Z|42|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|1999|Thalassia testudinum|1999-02-08T00:00:00Z|1999-02-08T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2001|No grass In Quadrat|2001-12-15T00:00:00Z|2001-12-15T00:00:00Z|2|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2005|Halodule wrightii|2005-08-30T00:00:00Z|2005-12-06T00:00:00Z|156|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2005|No grass In Quadrat|2005-08-30T00:00:00Z|2005-12-06T00:00:00Z|90|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2005|Syringodium filiforme|2005-09-23T00:00:00Z|2005-12-03T00:00:00Z|14|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2005|Thalassia testudinum|2005-08-30T00:00:00Z|2005-12-06T00:00:00Z|74|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2006|Halodule wrightii|2006-09-12T00:00:00Z|2006-11-20T00:00:00Z|196|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2006|No grass In Quadrat|2006-09-18T00:00:00Z|2006-11-20T00:00:00Z|72|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2006|Syringodium filiforme|2006-09-12T00:00:00Z|2006-11-01T00:00:00Z|18|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2006|Thalassia testudinum|2006-09-12T00:00:00Z|2006-11-14T00:00:00Z|82|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2007|Caulerpa spp.|2007-10-11T00:00:00Z|2007-10-11T00:00:00Z|8|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2007|Halodule wrightii|2007-09-18T00:00:00Z|2007-12-10T00:00:00Z|218|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2007|No grass In Quadrat|2007-09-18T00:00:00Z|2007-12-10T00:00:00Z|66|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2007|Syringodium filiforme|2007-09-27T00:00:00Z|2007-10-12T00:00:00Z|18|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2007|Thalassia testudinum|2007-09-18T00:00:00Z|2007-11-26T00:00:00Z|86|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2008|Halodule wrightii|2008-09-03T00:00:00Z|2008-11-07T00:00:00Z|176|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2008|No grass In Quadrat|2008-09-03T00:00:00Z|2008-11-07T00:00:00Z|56|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2008|Ruppia maritima|2008-10-21T00:00:00Z|2008-10-21T00:00:00Z|30|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2008|Syringodium filiforme|2008-10-01T00:00:00Z|2008-11-07T00:00:00Z|20|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2008|Thalassia testudinum|2008-09-26T00:00:00Z|2008-11-07T00:00:00Z|90|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2009|Halodule wrightii|2009-08-04T00:00:00Z|2009-10-15T00:00:00Z|226|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2009|No grass In Quadrat|2009-08-04T00:00:00Z|2009-09-28T00:00:00Z|42|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2009|Syringodium filiforme|2009-08-25T00:00:00Z|2009-10-15T00:00:00Z|24|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2009|Thalassia testudinum|2009-08-25T00:00:00Z|2009-10-15T00:00:00Z|92|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2010|Caulerpa spp.|2010-08-13T00:00:00Z|2010-08-13T00:00:00Z|12|0|0|0|0|0|570
Shoot Count|Gasparilla Sound-Charlotte Harbor|2010|Halodule wrightii|2010-08-03T00:00:00Z|2010-09-23T00:00:00Z|214|0|0|0|0|0|570
