"","AreaID","ManagedAreaName","ParameterName","Units","ActivityType","RelativeDepth","N_Data","N_Years","EarliestYear","LatestYear","SufficientData","Season","Median","Independent","tau","z","p_z","chi_sq","p_chi_sq","SennSlope","SennIntercept","Trend"
"3690",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"1",22.73,TRUE,-0.0086,1.2237,0.2211,NA,NA,-0.0140000000000001,24.292,-1
"3691",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"2",22.445,TRUE,0.0924,1.2107,0.226,NA,NA,0.1525,19.5,1
"3692",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"3",23,TRUE,-0.0233,1.675,0.0939,NA,NA,-0.0449999999999999,27.305,-1
"3693",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"4",23.59,TRUE,0.0369,0.7991,0.4242,NA,NA,0.0569230769230771,21.0792307692308,1
"3694",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"5",26,TRUE,0.0644,-0.7548,0.4503,NA,NA,0.107142857142857,20.7328571428571,1
"3695",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"6",27.32,TRUE,0.0755,1.5373,0.1242,NA,NA,0.11875,21.465,1
"3696",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"7",25.4,TRUE,0.0512,2.5942,0.0095,NA,NA,0.103333333333333,21.4766666666667,1
"3697",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"8",24.37,TRUE,0.0782,1.6082,0.1078,NA,NA,0.136,21.456,1
"3698",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"9",23.84,TRUE,0.0361,2.1389,0.0324,NA,NA,0.0549999999999997,20.85,1
"3699",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"10",23.9,TRUE,0.0526,-0.2927,0.7698,NA,NA,0.0899999999999999,20.48,1
"3700",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"11",24.79,TRUE,0.0244,2.3736,0.0176,NA,NA,0.0449999999999999,22.285,1
"3701",48,"Nature Coast Aquatic Preserve","Salinity","ppt","Field","Surface",5710,38,1975,2020,TRUE,"12",23.77,TRUE,0.0465,2.9486,0.0032,NA,NA,0.0887500000000001,24.835,1
"3702",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"All",4.4,TRUE,-0.0737,-5.8241,0,54.2392,0,-0.0384615384615385,6.30045454545455,-1
"3703",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"1",11.625,TRUE,0.0439,-1.963,0.0496,NA,NA,0.00555555555555555,0.705555555555556,1
"3704",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"2",9.98,TRUE,-0.0857,-5.5852,0,NA,NA,-0.136363636363636,13.7386363636364,-1
"3705",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"3",9.44,TRUE,-0.1185,-2.28,0.0226,NA,NA,-0.125,7.4,-1
"3706",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"4",10.18,TRUE,-0.1212,-4.955,0,NA,NA,-0.026,1.268,-1
"3707",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"5",7.22,TRUE,-0.0491,-2.0145,0.044,NA,NA,-0.00888888888888888,0.86,-1
"3708",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"6",5.26,TRUE,0.0619,0.2469,0.805,NA,NA,0.012,0.784,1
"3709",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"7",0.8,TRUE,-0.2269,0.2252,0.8218,NA,NA,-0.428571428571429,15.7514285714286,-2
"3710",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"8",0.8,TRUE,-0.085,1.0486,0.2944,NA,NA,-0.134,8.962,-2
"3711",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"9",0.8,TRUE,0.011,-3.0153,0.0026,NA,NA,0.00454545454545455,5.20090909090909,1
"3712",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"10",0.7,TRUE,0.0097,-1.1189,0.2632,NA,NA,0.00158333333333334,0.77625,1
"3713",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"11",1,TRUE,-0.244,1.4344,0.1515,NA,NA,-0.4988,17.462,-2
"3714",31,"North Fork St. Lucie Aquatic Preserve","Salinity","ppt","Field","Surface",2887,26,1994,2021,TRUE,"12",5.4,TRUE,-0.0974,-2.738,0.0062,NA,NA,-0.18375,11.645,-1
"3715",32,"Oklawaha River Aquatic Preserve","Salinity","ppt","Field","Surface",0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"All",12.755,TRUE,-0.1133,-2.5873,0.0097,31.8766,0.0008,-0.5,14.6983333333333,-1
"3717",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"1",18.29,TRUE,-0.4561,1.2855,0.1986,NA,NA,-2.19642857142857,34.0335714285714,-2
"3718",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"2",4.38,TRUE,-0.0277,-0.725,0.4685,NA,NA,-0.24,18.2,-1
"3719",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"3",17.3,TRUE,0.2417,1.5265,0.1269,NA,NA,0.496666666666667,-5.68166666666667,1
"3720",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"4",8.485,TRUE,-0.3953,-1.6607,0.0968,NA,NA,-3.835,78.69,-2
"3721",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"5",13.72,TRUE,0.2,1.0732,0.2832,NA,NA,2.362,-18.167,2
"3722",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"6",5.48,TRUE,-0.1538,-2.7584,0.0058,NA,NA,-0.316428571428571,9.12642857142857,-1
"3723",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"7",12.81,TRUE,0.1857,-2.6424,0.0082,NA,NA,0.506666666666667,11.1966666666667,1
"3724",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"8",7.1,TRUE,-0.4222,-1.6602,0.0969,NA,NA,-2.73095238095238,46.6988095238095,-2
"3725",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"9",1.46,TRUE,-0.1282,-0.5648,0.5722,NA,NA,-0.151666666666667,3.735,-2
"3726",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"10",1.52,TRUE,-0.2876,1.316,0.1882,NA,NA,-1.27333333333333,27.585,-2
"3727",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"11",25,TRUE,-0.3447,-2.7983,0.0051,NA,NA,-2.89,56.16,-2
"3728",33,"Pellicer Creek Aquatic Preserve","Salinity","ppt","Field","Surface",222,13,2004,2022,TRUE,"12",14.12,TRUE,0.2573,-0.1832,0.8547,NA,NA,1.12821428571429,0.376785714285713,1
"3729",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"All",32.8,TRUE,0.0117,2.4549,0.0141,112.4781,0,0.00555555555555563,32.4767532467532,1
"3730",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"1",33,TRUE,-0.0276,0.9534,0.3404,NA,NA,-0.00975609756097558,33.2170731707317,-1
"3731",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"2",33.6,TRUE,0.0439,-1.9922,0.0464,NA,NA,0.0210526315789477,33.0792105263158,1
"3732",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"3",34.195,TRUE,-0.0393,2.5635,0.0104,NA,NA,-0.0249999999999995,36.05,-1
"3733",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"4",34.3,TRUE,0.0168,6.1286,0,NA,NA,0.00714285714285724,32.6071428571429,1
"3734",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"5",34.9,TRUE,0.1021,6.1729,0,NA,NA,0.0481818181818183,32.3463636363636,1
"3735",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"6",34.7,TRUE,0.1012,-2.3682,0.0179,NA,NA,0.0492156862745098,31.7407843137255,1
"3736",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"7",32.1,TRUE,0.0325,-0.1448,0.8849,NA,NA,0.0125,31.325,1
"3737",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"8",30.9,TRUE,-0.0185,-1.179,0.2384,NA,NA,-0.0142857142857143,31.7,-1
"3738",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"9",29.6,TRUE,-0.0023,-3.8283,0.0001,NA,NA,0,32.1,-1
"3739",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"10",30.8,TRUE,-0.0609,1.6933,0.0904,NA,NA,-0.0569230769230769,32.7307692307692,-1
"3740",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"11",32,TRUE,0.0257,2.0361,0.0417,NA,NA,0.0166666666666669,29.8833333333333,1
"3741",34,"Pine Island Sound Aquatic Preserve","Salinity","ppt","Field","Surface",19710,61,1954,2022,TRUE,"12",32.7,TRUE,-0.0364,-1.6092,0.1076,NA,NA,-0.0166666666666657,34.5,-1
"3742",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"All",29.2,TRUE,-0.0743,-26.1522,0,329.6551,0,-0.0625,32.9468076923077,-1
"3743",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"1",29.4,TRUE,-0.0429,0.6605,0.5089,NA,NA,-0.0329999999999998,30.921,-1
"3744",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"2",29.18,TRUE,-0.1469,-9.4599,0,NA,NA,-0.116296296296296,34.7474074074074,-1
"3745",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"3",29.205,TRUE,-0.0179,-3.9235,0.0001,NA,NA,-0.0116666666666667,31.78,-1
"3746",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"4",29.34,TRUE,0.0139,1.3132,0.1891,NA,NA,0.0103999999999999,28.7992,1
"3747",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"5",31.15,TRUE,0.0072,-2.0052,0.0449,NA,NA,0.00583333333333336,29.0966666666667,1
"3748",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"6",30.8,TRUE,-0.1043,-10.9871,0,NA,NA,-0.0846153846153845,33.6646153846154,-1
"3749",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"7",30,TRUE,-0.1003,-8.1148,0,NA,NA,-0.0790000000000003,32.229,-1
"3750",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"8",28.1,TRUE,-0.1083,-4.7618,0,NA,NA,-0.0859999999999999,35.444,-1
"3751",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"9",27.6,TRUE,-0.1124,-13.4513,0,NA,NA,-0.119444444444444,33.8111111111111,-1
"3752",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"10",28.2,TRUE,-0.085,-10.984,0,NA,NA,-0.0688888888888888,33.72,-1
"3753",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"11",28.7,TRUE,-0.1281,-14.1026,0,NA,NA,-0.109999999999999,34.67,-1
"3754",35,"Pinellas County Aquatic Preserve","Salinity","ppt","Field","Surface",54257,60,1954,2021,TRUE,"12",28.73,TRUE,-0.0453,-12.7487,0,NA,NA,-0.0442857142857142,30.4914285714286,-1
"3755",36,"Rainbow Springs Aquatic Preserve","Salinity","ppt","Field","Surface",0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3756",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"All",14.08,TRUE,-0.0693,-1.6833,0.0923,9.5454,0.5717,-0.129473684210526,19.3584090909091,0
"3757",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"1",15.4,TRUE,-0.0985,0.2903,0.7716,NA,NA,-0.288472222222222,19.6197916666667,0
"3758",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"2",13.58,TRUE,-0.1264,-1.8612,0.0627,NA,NA,-0.272727272727273,19.1568181818182,0
"3759",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"3",10.2,TRUE,0.0568,1.2929,0.196,NA,NA,0.139259259259259,10.8825925925926,0
"3760",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"4",9.42,TRUE,-0.2615,0,1,NA,NA,-0.717142857142857,26.13,0
"3761",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"5",14.1,TRUE,0.1867,-1.1711,0.2416,NA,NA,0.355,3.81000000000001,0
"3762",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"6",13.61,TRUE,0.0033,0.0703,0.944,NA,NA,0.0100000000000001,9.23,0
"3763",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"7",10.2,TRUE,0.0588,-1.3831,0.1666,NA,NA,0.0516233766233767,14.4191558441558,0
"3764",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"8",14.86,TRUE,-0.1703,-0.6856,0.493,NA,NA,-0.238333333333334,27.7958333333333,0
"3765",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"9",13.975,TRUE,0.0133,-0.9688,0.3326,NA,NA,0.022,13.236,0
"3766",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"10",13.25,TRUE,-0.2,0.4509,0.6521,NA,NA,-0.52,19.56,0
"3767",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"11",20.49,TRUE,-0.1143,-0.698,0.4852,NA,NA,-0.271527777777778,25.3775,0
"3768",37,"Rocky Bayou State Park Aquatic Preserve","Salinity","ppt","Field","Surface",305,23,1994,2021,TRUE,"12",23.625,TRUE,-0.1587,-1.1465,0.2516,NA,NA,-0.399090909090909,21.2836363636364,0
"3769",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"All",34,TRUE,0.0162,1.4569,0.1451,42.4532,0,0.00549999999999997,33.9833333333333,0
"3770",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"1",34.165,TRUE,0.1024,1.3067,0.1913,NA,NA,0.0299999999999994,34.58,0
"3771",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"2",34.1,TRUE,0.0535,0.1564,0.8757,NA,NA,0.0187499999999998,33.20875,0
"3772",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"3",34.67,TRUE,0.0043,0.1799,0.8572,NA,NA,0,34,0
"3773",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"4",35.11,TRUE,0.1,2.6971,0.007,NA,NA,0.0400000000000009,33.11,0
"3774",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"5",36.11,TRUE,0.0511,2.4342,0.0149,NA,NA,0.0347058823529411,33.5647058823529,0
"3775",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"6",35.3,TRUE,0.006,1.3197,0.1869,NA,NA,0,34.1,0
"3776",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"7",32,TRUE,0.0068,-2.4062,0.0161,NA,NA,0,34.67,0
"3777",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"8",29.965,TRUE,-0.0999,-2.2534,0.0242,NA,NA,-0.0840000000000001,32.9,0
"3778",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"9",28.7,TRUE,0.0356,-2.5741,0.0101,NA,NA,0.00666666666666676,33.9666666666667,0
"3779",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"10",30.66,TRUE,0.1165,3.0671,0.0022,NA,NA,0.0870106382978722,26.3094680851064,0
"3780",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"11",34,TRUE,-0.0856,0.1096,0.9127,NA,NA,-0.0828869047619049,34.1093452380952,0
"3781",38,"Rookery Bay Aquatic Preserve","Salinity","ppt","Field","Surface",3560,43,1954,2021,TRUE,"12",34.3,TRUE,-0.0968,0.9357,0.3494,NA,NA,-0.092749515503876,36.7302252906977,0
"3782",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"All",32.7,TRUE,0.0596,9.3998,0,395.6913,0,0.0464285714285713,30.3595454545455,1
"3783",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"1",33.4,TRUE,-0.0577,4.8191,0,NA,NA,-0.0690909090909091,32.4236363636364,-1
"3784",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"2",33.64,TRUE,0.1047,4.9225,0,NA,NA,0.0638181818181818,30.4490909090909,1
"3785",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"3",34.195,TRUE,0.0002,5.8933,0,NA,NA,0,31.855,-1
"3786",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"4",35,TRUE,0.1353,11.5449,0,NA,NA,0.0785,30.27,1
"3787",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"5",36,TRUE,0.2598,11.4273,0,NA,NA,0.177777777777778,26.7555555555555,1
"3788",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"6",34,TRUE,0.0456,6.1816,0,NA,NA,0.0249999999999995,31.95,1
"3789",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"7",30.7,TRUE,0.1084,-3.0827,0.0021,NA,NA,0.0700000000000003,29.83,1
"3790",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"8",28.9,TRUE,-0.1957,-2.6668,0.0077,NA,NA,-0.254166666666667,39.3083333333333,-1
"3791",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"9",26.6,TRUE,-0.0713,-8.7095,0,NA,NA,-0.0799999999999999,34.78,-1
"3792",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"10",28.56,TRUE,0.1362,-0.3897,0.6967,NA,NA,0.1225,27.875,1
"3793",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"11",31.855,TRUE,-0.0083,0.0088,0.993,NA,NA,-0.00833333333333345,28.985,-1
"3794",39,"Rookery Bay National Estuarine Research Reserve","Salinity","ppt","Field","Surface",10872,49,1954,2021,TRUE,"12",33.2,TRUE,0.2497,2.121,0.0339,NA,NA,0.166666666666667,26.6666666666667,1
"3795",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"All",35.2665,TRUE,0.0723,0.5748,0.5654,63.0319,0,0.00310437500000005,33.1056133333333,0
"3796",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"1",34.88,TRUE,0.1571,1.381,0.1673,NA,NA,0.0514133333333334,32.9978933333333,0
"3797",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"2",34.8,TRUE,0.1314,2.1186,0.0341,NA,NA,0.0321714285714287,34.7849642857143,0
"3798",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"3",36.0055,TRUE,0.1538,0.9029,0.3666,NA,NA,0.200655555555556,27.8800055555556,0
"3799",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"4",33.2,TRUE,0.1584,1.3952,0.163,NA,NA,0.0340842237903225,34.8757679435484,0
"3800",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"5",36.03965,TRUE,0.4476,1.3345,0.182,NA,NA,0.534285714285714,19.0714285714286,0
"3801",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"6",34,TRUE,0.1676,1.0978,0.2723,NA,NA,0.12,29.42,0
"3802",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"7",35.1,TRUE,-0.281,2.4814,0.0131,NA,NA,-0.123809523809524,36.5904761904762,0
"3803",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"8",35.165,TRUE,-0.3717,3.2893,0.001,NA,NA,-0.128571428571429,36.5,0
"3804",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"9",34.9516,TRUE,0.5163,1.7682,0.077,NA,NA,0.422,16.597,0
"3805",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"10",33,TRUE,0.2621,-1.7969,0.0723,NA,NA,0.114285714285714,31.3714285714286,0
"3806",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"11",36.5,TRUE,0.0737,-5.6804,0,NA,NA,0.0357266666666665,34.6300233333333,0
"3807",12,"Southeast Florida Coral Reef Ecosystem Conservation Area","Salinity","ppt","Field","Surface",481,27,1972,2018,TRUE,"12",36.1028,TRUE,0.1538,1.6818,0.0926,NA,NA,0.0555555555555556,33.2133333333333,0
"3808",40,"St. Andrews State Park Aquatic Preserve","Salinity","ppt","Field","Surface",902,27,1974,2021,TRUE,"All",31.6,TRUE,-0.212,-9.9475,0,84.8635,0,-0.177332015810277,40.9014285714286,-1
"3809",40,"St. Andrews State Park Aquatic Preserve","Salinity","ppt","Field","Surface",902,27,1974,2021,TRUE,"1",30,TRUE,-0.2555,-1.3116,0.1896,NA,NA,-0.55,49.18,-1
"3810",40,"St. Andrews State Park Aquatic Preserve","Salinity","ppt","Field","Surface",902,27,1974,2021,TRUE,"2",30.9,TRUE,-0.0556,0.557,0.5775,NA,NA,-0.0188888888888889,34.1177777777778,-1
"3811",40,"St. Andrews State Park Aquatic Preserve","Salinity","ppt","Field","Surface",902,27,1974,2021,TRUE,"3",31.5,TRUE,-0.3911,-0.8785,0.3797,NA,NA,-0.323076923076923,42.8,-1
"3812",40,"St. Andrews State Park Aquatic Preserve","Salinity","ppt","Field","Surface",902,27,1974,2021,TRUE,"4",29.7,TRUE,-0.1656,1.5166,0.1294,NA,NA,-0.44,48.04,-1
"3813",40,"St. Andrews State Park Aquatic Preserve","Salinity","ppt","Field","Surface",902,27,1974,2021,TRUE,"5",30.11,TRUE,-0.4686,-2.6208,0.0088,NA,NA,-0.5,51.27,-1
